,plate,mjd,fiberid,class,subclass,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw,nii_6584_eqw
12128,291,51928,272,b'GALAXY',b'STARFORMING',0.06402466,123.5424,38.53308,54.88772,14.4753,7.053618,25.83095,16.73214,-21.88415,-2.337513
12129,291,51928,347,b'GALAXY',b'STARFORMING',0.07963566,381.8693,90.99994,28.55826,122.658,8.555087,74.94552,54.00322,-36.62402,-11.64412
12130,291,51928,578,b'GALAXY',b'STARFORMING',0.06419344,158.2371,46.90054,45.637,33.57928,8.792234,34.82075,22.92739,-28.69483,-5.949936
12131,291,51928,602,b'GALAXY',b'STARBURST',0.1064396,415.6985,121.2105,109.7849,104.2823,12.96503,66.84203,48.0518,-90.05839,-25.38373
12132,292,51609,60,b'GALAXY',b'STARBURST',0.08232437,515.768,112.2534,31.16245,240.047,11.99714,82.20634,68.89896,-43.26606,-20.07623
12133,292,51609,70,b'GALAXY',b'STARFORMING',0.04846285,515.4605,152.8747,98.1427,152.475,18.14182,115.0563,79.32394,-38.73092,-11.00663
12134,293,51994,46,b'GALAXY',b'STARFORMING',0.08848532,235.6821,68.3709,32.68909,68.44826,8.966381,49.43765,36.19334,-32.14578,-9.059229
12135,293,51994,404,b'GALAXY',b'STARBURST',0.09842308,1027.015,226.4681,55.21225,462.4332,26.20112,141.7227,104.1113,-57.29425,-26.38235
12136,294,51986,61,b'GALAXY',b'STARFORMING',0.1777052,329.6868,71.12,39.31997,188.5151,20.13106,77.18917,53.63345,-16.86981,-9.366274
12137,294,51986,398,b'GALAXY',b'STARFORMING',0.08412781,548.1389,116.9866,33.73964,209.0562,17.31075,94.99986,68.37803,-43.27641,-16.68093
12138,294,51986,507,b'GALAXY',b'STARFORMING',0.09656057,403.7018,82.90248,57.06279,247.0105,19.03496,70.88771,58.47806,-24.82066,-15.21561
12139,295,51985,17,b'GALAXY',b'STARBURST',0.08791302,809.7681,173.8004,45.5256,286.9511,20.3277,136.0968,105.5786,-72.27248,-25.72475
12140,296,51984,72,b'GALAXY',b'STARFORMING',0.07460012,282.6546,73.47241,32.709,91.17952,15.07494,55.92496,38.17247,-28.34124,-8.868404
12141,296,51984,317,b'GALAXY',b'STARFORMING',0.1102697,710.0667,171.2558,39.6163,342.9628,27.21959,146.9995,113.6615,-30.89192,-14.85575
12142,297,51959,184,b'GALAXY',b'STARBURST',0.07662496,335.4551,74.13111,47.00646,87.93458,11.177,74.86182,45.65482,-45.69257,-12.16325
12143,297,51959,613,b'GALAXY',b'STARFORMING',0.1113378,142.0056,33.94667,44.85281,86.48626,24.3361,67.54669,52.96258,-9.955922,-5.584161
12144,298,51955,74,b'GALAXY',b'AGN',0.1721232,472.2885,100.457,310.9149,297.8707,27.34496,113.0835,69.72645,-47.39281,-28.95878
12145,298,51955,157,b'GALAXY',b'STARFORMING',0.07758976,255.2378,58.78364,12.62239,96.91941,8.02637,51.39763,34.10553,-27.7866,-10.63935
12146,298,51955,423,b'GALAXY',b'STARBURST',0.07498784,890.6376,246.4977,502.6963,193.8683,23.94381,127.6803,89.10019,-77.32497,-17.31578
12147,299,51671,491,b'GALAXY',b'STARBURST',0.124436,669.5071,156.3101,59.55984,226.3931,18.63356,120.5563,84.55495,-58.75298,-19.7497
12148,300,51666,18,b'GALAXY',b'AGN',0.1411581,185.5415,51.74336,509.4282,193.0082,27.05166,49.91501,45.05955,-16.10089,-16.871
12149,300,51666,41,b'GALAXY',b'STARBURST',0.09329712,340.9356,93.04037,56.40101,97.85425,14.61119,79.76019,52.64753,-44.59995,-12.61466
12150,300,51943,67,b'GALAXY',b'STARBURST',0.1258695,666.0063,148.1948,76.81181,255.0349,24.01842,109.2152,83.61117,-56.01749,-21.52685
12151,300,51666,72,b'GALAXY',b'STARFORMING',0.1263086,382.9559,79.11405,21.89945,141.1092,10.28113,67.6808,46.08021,-32.02303,-11.62886
12152,300,51943,299,b'GALAXY',b'STARBURST',0.08813617,506.4019,105.8424,30.77052,180.5664,16.20862,80.87855,57.02797,-44.39991,-15.79776
12153,301,51641,95,b'GALAXY',b'STARBURST',0.02435776,1968.707,593.9408,2761.196,79.31046,15.6273,103.8865,75.84933,-350.4122,-13.79673
12154,301,51942,104,b'GALAXY',b'STARFORMING',0.01155612,309.5517,113.7174,182.6989,47.46363,7.747031,52.65564,39.45543,-35.42184,-5.073018
12155,301,51942,380,b'GALAXY',b'STARBURST',0.0237703,670.2552,233.1971,566.8299,72.22472,17.72513,104.2619,65.71191,-42.79385,-4.569995
12156,301,51641,493,b'GALAXY',b'STARFORMING',0.03281063,116.7155,27.57356,23.72402,21.87391,8.583502,32.41666,18.26757,-15.23784,-2.399261
12157,302,51688,14,b'GALAXY',b'STARFORMING',0.05402668,484.7155,110.4095,72.95705,372.1816,30.69762,130.0229,100.6377,-10.38152,-7.995307
12158,302,51688,290,b'GALAXY',b'STARFORMING',0.07827859,593.6788,131.7591,19.94722,235.3068,15.05726,91.41142,66.52893,-36.49847,-14.19036
12159,302,51688,371,b'GALAXY',b'STARBURST',0.06956124,479.2994,137.491,233.0069,76.2384,20.20594,95.77202,68.52521,-67.08688,-11.02143
12160,303,51615,28,b'GALAXY',b'STARBURST',0.05036044,780.7725,257.1015,808.0936,71.67784,19.85966,95.4966,70.0016,-126.3607,-12.61942
12161,303,51615,519,b'GALAXY',b'STARFORMING',0.1340321,191.3067,47.02419,22.6734,80.06003,11.72517,38.12064,30.06513,-21.64058,-9.510069
12162,303,51615,520,b'GALAXY',b'STARBURST',0.1232416,418.7105,91.18868,63.68297,162.0329,13.99922,69.19725,46.89055,-42.9907,-16.32439
12163,303,51615,587,b'GALAXY',b'STARBURST',0.05299084,929.5563,243.5305,197.3963,248.229,19.32721,149.9837,108.0188,-61.40107,-16.47929
12164,304,51957,152,b'GALAXY',b'',0.1017013,261.1158,50.79548,29.60312,148.0532,23.1286,64.38982,47.84123,-12.6147,-7.211305
12165,304,51609,411,b'GALAXY',b'STARFORMING',0.03622841,222.0639,34.00607,12.42768,89.1628,10.79793,52.02687,39.22805,-15.87013,-6.302235
12166,304,51957,485,b'GALAXY',b'STARFORMING',0.05222135,224.2714,58.62194,51.21743,51.80681,9.081307,58.59198,36.72096,-25.86451,-5.578779
12167,304,51609,552,b'GALAXY',b'STARFORMING',0.1265156,171.3318,35.04681,39.23099,85.67296,13.77215,37.06655,30.19091,-16.11739,-7.899132
12168,305,51613,98,b'GALAXY',b'STARBURST',0.1842488,491.3723,96.30312,38.43668,200.9437,12.36467,77.96017,58.63087,-62.5553,-25.51146
12169,306,51637,94,b'GALAXY',b'STARBURST',0.01377825,406.0192,131.0554,151.4878,61.51193,10.23696,75.54179,51.29863,-50.48402,-7.398238
12170,306,51690,123,b'GALAXY',b'STARBURST',0.116256,314.877,94.02621,184.5913,42.59733,12.54523,54.62274,36.25597,-63.22395,-10.35966
12171,306,51637,507,b'GALAXY',b'STARBURST',0.005380706,175.9376,42.70803,52.14898,31.11008,5.231733,38.46713,26.74532,-56.42213,-10.23292
12172,306,51690,522,b'GALAXY',b'STARFORMING',0.06855398,303.9994,94.57895,135.5725,48.49118,10.10261,56.26587,39.34596,-39.28614,-6.332294
12173,306,51637,591,b'GALAXY',b'STARBURST',0.03455789,3989.438,864.7492,264.1536,1872.252,84.00715,584.8912,487.1928,-74.10535,-35.45891
12174,307,51663,499,b'GALAXY',b'AGN',0.1502553,123.2468,34.08261,148.877,84.58936,29.24039,36.83207,31.85421,-10.25935,-6.9274
12175,307,51663,509,b'GALAXY',b'STARFORMING',0.08232479,320.5814,73.06805,24.09114,168.6447,9.645195,53.83751,43.51673,-37.38778,-19.47448
12176,307,51663,578,b'GALAXY',b'STARFORMING',0.08242791,308.2466,67.69753,31.46943,108.1946,12.0468,54.6724,34.40374,-20.63183,-7.350142
12177,308,51662,425,b'GALAXY',b'STARFORMING',0.03368096,344.2736,70.64719,23.95185,155.9567,18.30722,58.9951,40.73894,-11.80597,-5.479604
12178,308,51662,600,b'GALAXY',b'STARFORMING',0.02912949,306.6842,86.57603,73.61686,72.19691,9.527524,82.24224,54.84527,-32.80982,-7.545902
12179,309,51994,77,b'GALAXY',b'STARBURST',0.06752919,1676.61,403.8773,235.1046,812.6848,32.13693,201.8673,189.4209,-77.30503,-36.51921
12180,309,51994,275,b'GALAXY',b'STARFORMING',0.04244369,257.948,53.00006,34.16604,68.79784,10.50401,59.80317,38.65128,-32.63562,-8.396924
12181,309,51994,461,b'GALAXY',b'STARBURST',0.1323623,1094.915,268.9798,149.273,429.1308,32.71924,151.6759,134.9764,-76.41758,-29.75097
12182,309,51994,574,b'GALAXY',b'STARFORMING',0.04349883,117.6278,32.54573,23.27493,24.10378,6.262527,29.9099,21.3327,-20.59592,-4.777195
12183,309,51994,611,b'GALAXY',b'STARFORMING',0.04249464,245.2877,76.23361,48.89271,72.61472,8.883067,62.98731,40.30533,-28.9085,-8.53756
12184,266,51630,254,b'GALAXY',b'STARBURST',0.1259125,655.6909,157.7448,80.88867,313.3217,20.6252,110.6196,83.91689,-40.14523,-19.18834
12185,266,51630,468,b'GALAXY',b'AGN',0.1222152,190.735,47.87605,173.4187,167.8519,36.95225,84.31168,74.70917,-14.68593,-12.08951
12186,267,51608,374,b'GALAXY',b'STARFORMING',0.08081359,190.4596,34.71544,19.16951,69.0127,10.96815,47.52953,33.18386,-16.20938,-5.816964
12187,267,51608,619,b'GALAXY',b'STARBURST',0.06411064,648.1735,201.6066,233.9664,160.9459,15.67982,129.7143,87.62089,-66.77129,-17.44174
12188,267,51608,638,b'GALAXY',b'STARBURST',0.08823899,429.9605,120.2159,147.9382,83.39346,10.61912,79.96554,57.42988,-51.74076,-10.12574
12189,268,51633,389,b'GALAXY',b'STARBURST',0.03467486,657.4047,188.054,357.9294,87.45662,17.12052,109.0156,78.90791,-58.25671,-7.681606
12190,268,51633,405,b'GALAXY',b'STARBURST',0.06655637,1019.225,259.5389,100.4171,378.5117,24.28224,178.3496,120.5183,-55.70396,-20.8324
12191,268,51633,623,b'GALAXY',b'STARFORMING',0.09366594,154.9048,41.20297,25.32718,34.81161,7.88283,31.48694,22.65247,-32.47828,-6.370811
12192,269,51910,368,b'QSO',b'AGN',0.08547033,214.2635,41.84769,327.5202,197.5372,29.244,85.1906,82.37877,-20.20324,-17.03894
12193,270,51909,318,b'GALAXY',b'STARBURST',0.07007258,781.0998,202.2403,82.81166,236.172,24.35175,148.9274,105.3007,-61.67098,-18.53028
12194,270,51909,617,b'GALAXY',b'STARBURST',0.1467433,2112.923,649.1311,3072.396,98.62247,44.45451,146.0235,93.94138,-331.4865,-16.78508
12195,272,51941,182,b'GALAXY',b'AGN',0.09556105,132.2099,32.68591,168.1474,168.7825,15.19556,62.54566,47.92816,-10.09608,-12.15451
12196,273,51957,135,b'GALAXY',b'AGN',0.08618104,928.8693,165.863,625.4147,749.9421,51.61612,143.2759,122.2557,-35.53189,-25.73028
12197,273,51957,625,b'GALAXY',b'STARBURST',0.04977495,515.6193,177.6415,412.9894,46.12219,22.50924,88.98168,61.70388,-62.05715,-5.698206
12198,274,51913,289,b'GALAXY',b'STARBURST',0.1141523,677.8744,182.7345,245.6739,142.7977,23.72798,116.913,82.29041,-94.26082,-22.50741
12199,275,51910,122,b'GALAXY',b'STARBURST',0.06744873,539.7371,172.2219,560.6518,67.43446,15.90298,64.62843,50.36194,-64.86988,-8.365446
12200,276,51909,488,b'GALAXY',b'STARFORMING',0.03753402,1101.6,220.6081,107.3258,466.6906,33.4609,198.1899,155.657,-37.13502,-15.63472
12201,276,51909,586,b'GALAXY',b'STARBURST',0.07692224,301.3919,95.18518,200.2189,38.79132,10.1537,51.25519,37.39381,-71.0898,-9.032052
12202,276,51909,596,b'GALAXY',b'STARFORMING',0.09557129,356.4458,74.58028,19.88807,141.6675,13.09581,59.73716,45.976,-33.94283,-13.4736
12203,278,51900,197,b'GALAXY',b'STARFORMING',0.01281893,650.2497,129.9882,90.09234,351.1664,29.39585,121.4674,87.72721,-11.76411,-6.529414
12204,279,51984,5,b'GALAXY',b'STARFORMING',0.1043354,223.7387,50.28874,14.52102,129.8497,10.64591,42.16468,32.81145,-23.50871,-11.72438
12205,279,51608,204,b'GALAXY',b'STARFORMING',0.01755445,298.8282,119.4827,232.0426,33.17865,13.63008,58.32744,38.28146,-35.93985,-4.440497
12206,279,51984,520,b'GALAXY',b'STARBURST',0.09613471,1749.513,457.6839,667.4385,810.4727,61.97499,211.7043,185.4202,-110.9708,-49.34506
12207,280,51612,198,b'GALAXY',b'STARBURST',0.145081,881.5287,232.8841,296.5601,187.7046,34.23394,156.2961,114.5271,-124.115,-26.43983
12208,280,51612,505,b'GALAXY',b'STARFORMING',0.07276054,171.1323,46.81964,21.09918,49.06511,6.412665,37.57775,26.63246,-20.42019,-5.453801
12209,280,51612,605,b'GALAXY',b'STARBURST',0.07170694,636.7751,175.5769,86.03964,186.647,17.42918,122.7673,84.64716,-62.72825,-18.76023
12210,281,51614,59,b'GALAXY',b'STARFORMING',0.07311998,728.2307,172.4374,36.65388,251.511,18.59424,107.2351,74.58891,-24.27775,-8.659819
12211,281,51614,378,b'GALAXY',b'STARFORMING',0.03002139,115.7519,27.11238,23.80316,27.11107,8.538108,34.74656,22.96964,-14.15599,-2.914034
12212,281,51614,628,b'GALAXY',b'STARFORMING',0.01951134,130.3454,41.98933,53.40368,17.13936,5.673441,33.78338,20.71716,-22.44738,-3.282861
12213,282,51630,8,b'GALAXY',b'STARFORMING',0.02871908,1071.409,204.425,41.15228,354.6021,18.11898,130.8333,91.37445,-34.07336,-11.27635
12214,282,51658,147,b'GALAXY',b'STARBURST',0.07993794,620.2571,146.2838,69.73742,303.4897,24.25427,109.0453,84.47186,-45.99067,-22.49047
12215,282,51658,322,b'GALAXY',b'STARFORMING',0.06481893,152.5378,40.44624,32.7881,35.23755,7.991925,42.22061,27.27061,-21.10659,-4.276015
12216,282,51630,380,b'GALAXY',b'AGN',0.08640952,145.7508,23.59712,188.3658,120.4472,13.3357,41.37965,31.1709,-7.755733,-6.455086
12217,282,51658,518,b'GALAXY',b'STARBURST',0.1186992,415.8606,141.4805,386.9236,28.16092,16.165,53.05416,37.25809,-70.54031,-5.765482
12218,283,51959,257,b'GALAXY',b'STARBURST',0.1076289,901.0453,212.6203,175.2688,206.5939,28.71187,171.3276,118.8056,-82.34437,-19.09233
12219,283,51959,469,b'GALAXY',b'STARFORMING',0.02867523,261.8529,76.26208,36.27531,74.62898,15.33968,66.50595,45.68198,-13.24854,-3.702058
12220,284,51662,376,b'GALAXY',b'STARBURST',0.1334481,400.446,110.6244,63.12674,130.3031,15.92958,64.79488,44.86922,-64.59342,-20.9577
12221,284,51943,543,b'GALAXY',b'STARFORMING',0.07953966,243.4829,68.30886,43.63366,67.96867,8.016383,53.421,34.96306,-37.21498,-10.04773
12222,284,51943,583,b'GALAXY',b'STARBURST',0.06500546,644.1528,144.6743,127.1268,204.9883,22.57339,129.3396,92.36716,-60.96046,-19.29289
12223,285,51663,234,b'GALAXY',b'STARFORMING',0.1242532,192.5505,44.19974,13.62429,83.9075,9.614191,32.99659,23.80843,-23.53989,-9.399132
12224,285,51663,308,b'GALAXY',b'AGN',0.06455821,1460.53,348.9962,702.7595,1187.594,79.25748,242.7835,234.0009,-38.77951,-28.6454
12225,285,51930,592,b'GALAXY',b'STARFORMING',0.03859494,800.9801,199.5101,68.27013,417.3054,48.5335,178.6639,138.4589,-25.02843,-12.90809
12226,287,52023,177,b'GALAXY',b'STARBURST',0.1249042,986.0132,242.2541,127.3513,342.1879,29.28448,154.3173,111.794,-78.74303,-27.50876
12227,287,52023,233,b'GALAXY',b'STARFORMING BROADLINE',0.188357,150.6755,35.78609,56.27365,190.4732,56.1138,82.98293,78.98813,-13.64482,-13.52846
12228,287,52023,298,b'GALAXY',b'STARFORMING',0.05101951,297.912,77.1946,32.40119,89.08579,8.5565,67.23869,47.7633,-27.99947,-8.651517
12229,287,52023,334,b'GALAXY',b'STARFORMING',0.1622948,262.5415,56.50142,28.54295,88.66641,13.81799,43.22585,36.28265,-27.78668,-9.216553
12230,287,52023,462,b'GALAXY',b'STARBURST',0.08238268,414.4477,82.11994,26.97535,186.0485,13.07307,80.6804,58.69092,-39.70993,-17.95334
12231,287,52023,487,b'GALAXY',b'STARFORMING',0.08131831,193.7405,46.86789,13.0506,67.4052,9.227983,32.65652,24.8335,-15.95584,-5.520062
12232,287,52023,574,b'GALAXY',b'STARFORMING',0.02045906,703.2859,157.6204,57.48952,304.1326,20.16733,112.8745,74.26167,-9.916527,-4.401901
12233,288,52000,474,b'GALAXY',b'STARFORMING',0.1169446,171.5164,48.59513,101.6537,37.75403,15.7665,40.6953,30.14983,-11.80462,-2.815516
12234,289,51990,132,b'GALAXY',b'STARBURST',0.04054479,451.7257,141.4336,403.6743,36.11608,13.9781,58.10565,43.31762,-94.04964,-8.083296
12235,289,51990,627,b'GALAXY',b'STARBURST',0.00505075,1942.215,572.5415,1075.252,175.3229,6.718237,125.437,91.0388,-351.8477,-32.67408
12236,290,51941,121,b'GALAXY',b'STARBURST',0.0718729,1619.234,385.7512,163.8236,560.1428,42.76152,290.8686,211.0372,-78.81271,-27.43403
12237,290,51941,599,b'GALAXY',b'STARBURST',0.1372681,761.5544,155.2175,53.73033,295.9722,22.96938,118.9625,95.14433,-81.33589,-31.94315
12238,291,51928,373,b'GALAXY',b'AGN',0.08997176,335.4291,86.16323,845.3083,383.9056,45.73571,131.4063,129.016,-13.22026,-14.41949
12239,292,51609,106,b'GALAXY',b'STARFORMING',0.07133545,208.8867,37.21883,15.52306,102.1166,9.533406,40.57087,36.28996,-18.27508,-8.983087
12240,292,51609,549,b'GALAXY',b'STARFORMING',0.09758116,258.6807,67.69077,20.95224,88.99546,11.89857,51.47284,30.93474,-33.44487,-10.98909
12241,294,51986,530,b'GALAXY',b'STARFORMING',0.07963476,438.1498,88.72516,30.96905,153.5291,14.57815,66.9807,51.91557,-31.62835,-11.19874
12242,296,51984,80,b'GALAXY',b'STARFORMING',0.08181835,360.2115,74.2636,21.34862,136.5718,9.255716,57.50889,41.46244,-24.18972,-9.403312
12243,296,51665,307,b'GALAXY',b'STARBURST',0.03386881,1763.315,404.0792,280.4875,550.1907,35.26285,264.481,194.9117,-125.115,-38.91943
12244,528,52022,117,b'GALAXY',b'STARFORMING',0.0753453,97.94354,20.81912,26.03741,23.41716,5.120029,21.74493,16.09677,-20.90556,-4.793612
12245,528,52022,130,b'GALAXY',b'STARFORMING',0.08633624,177.4363,49.04985,18.19561,56.27062,10.19865,35.6792,21.2358,-23.31874,-7.656929
12246,528,52022,137,b'GALAXY',b'',0.01745353,556.9174,89.22804,797.8801,1051.947,112.7249,172.9894,173.8058,-5.844848,-9.623487
12247,528,52022,300,b'GALAXY',b'STARFORMING',0.0303318,863.3817,181.3094,31.6453,302.1692,14.67293,91.44595,69.99536,-20.92757,-7.493858
12248,528,52022,308,b'GALAXY',b'STARFORMING',0.07767238,93.61237,23.58102,27.08034,106.1788,13.56764,48.47897,26.23268,-3.356745,-3.690609
12249,529,52025,243,b'GALAXY',b'STARFORMING',0.07846526,381.104,72.29019,15.65128,182.05,11.17745,54.60497,45.63625,-30.72706,-14.58676
12250,529,52025,603,b'GALAXY',b'STARFORMING',0.07540816,157.0704,44.32957,23.39723,47.42801,6.601202,30.84835,14.55365,-30.602,-9.074157
12251,529,52025,625,b'GALAXY',b'STARBURST',0.0769163,380.4963,110.8103,116.7557,67.30252,8.58755,65.90031,48.62127,-57.24135,-10.40364
12252,530,52026,137,b'GALAXY',b'STARBURST',0.1278848,604.6398,170.8367,238.2196,175.2345,14.32005,63.279,56.18496,-93.25371,-26.77621
12253,530,52026,264,b'GALAXY',b'STARFORMING',0.0249734,264.6221,78.92671,42.99857,66.27428,8.121176,59.16388,41.76611,-22.30517,-5.690222
12254,530,52026,403,b'GALAXY',b'STARFORMING',0.07709146,229.6477,70.72048,58.90865,57.5698,11.53545,49.69956,36.63556,-33.86032,-8.784914
12255,530,52026,452,b'GALAXY',b'',0.1096731,119.8239,31.22315,260.7585,178.8031,13.96416,36.58149,27.56136,-9.368891,-13.18501
12256,530,52026,593,b'GALAXY',b'STARFORMING',0.03405129,227.9033,47.84829,26.87644,90.33795,10.05115,61.90235,44.71589,-25.96922,-10.63716
12257,531,52028,155,b'GALAXY',b'STARFORMING',0.0724398,423.0856,113.2097,90.42094,159.7084,16.98199,85.92838,61.60615,-36.51142,-13.97003
12258,534,51997,556,b'GALAXY',b'STARFORMING',0.05497764,553.6341,132.1939,15.23138,239.6252,13.28807,71.35585,64.38365,-31.34493,-13.36141
12259,535,51999,16,b'GALAXY',b'AGN',0.08812537,445.5508,100.5995,304.0656,280.0204,19.60122,87.08348,75.8361,-38.34565,-24.6046
12260,535,51999,151,b'GALAXY',b'STARBURST',0.1117217,1220.916,301.2059,606.3503,201.7548,46.39687,189.294,134.8162,-101.8102,-20.17232
12261,535,51999,272,b'GALAXY',b'STARFORMING',0.1875844,408.2465,79.94619,19.26309,150.6654,13.33013,51.30746,37.69667,-33.04087,-12.58685
12262,535,51999,422,b'GALAXY',b'STARFORMING',0.06463666,401.7362,97.65613,61.99471,136.7241,14.90575,82.97215,56.81253,-26.54174,-8.951292
12263,536,52024,632,b'GALAXY',b'STARBURST',0.02762004,852.7787,260.914,335.6247,152.3643,17.38053,168.0884,112.1084,-76.55125,-13.79637
12264,537,52027,297,b'GALAXY',b'STARFORMING',0.1299169,333.6172,78.5106,14.79218,189.7335,13.20745,64.06806,52.4921,-21.03264,-11.96757
12265,537,52027,462,b'GALAXY',b'STARFORMING',0.1336062,315.2779,88.00218,62.78112,201.1429,24.77711,95.12035,69.3745,-16.5724,-10.3143
12266,538,52029,548,b'GALAXY',b'STARBURST',0.0352058,658.2876,185.9643,185.0955,147.4041,27.29706,148.7315,98.17706,-43.53942,-9.667645
12267,539,52017,278,b'GALAXY',b'STARFORMING',0.1307231,331.2435,79.20013,33.58133,173.066,8.098394,52.21937,35.9105,-28.68086,-14.90496
12268,540,51996,272,b'GALAXY',b'STARFORMING',0.08830715,336.275,80.67001,22.85965,120.41,11.38668,58.04797,41.65003,-21.51131,-7.958397
12269,541,51959,478,b'GALAXY',b'STARFORMING',0.05540191,169.1586,52.91813,88.02429,28.82242,8.208181,39.98836,25.71033,-25.19322,-4.043183
12270,543,52017,464,b'GALAXY',b'STARBURST',0.08251324,242.6301,66.6756,46.16137,66.26512,8.422444,48.28372,36.0418,-40.48843,-11.5638
12271,544,52201,175,b'GALAXY',b'STARFORMING',0.07470746,324.0495,83.16904,14.27212,111.4883,9.451286,48.85947,35.31753,-22.55767,-7.757643
12272,545,52202,606,b'GALAXY',b'STARFORMING',0.06599803,669.8605,138.1722,103.5111,309.351,21.64772,126.2907,83.47608,-29.50118,-13.57193
12273,547,52207,159,b'GALAXY',b'STARBURST',0.108879,297.1339,87.39323,70.78686,96.5597,12.00808,60.72727,41.41256,-32.30507,-10.40886
12274,547,51959,260,b'GALAXY',b'',0.1313932,97.98745,20.84844,19.8096,66.90685,13.24794,27.36352,21.14666,-6.054942,-4.04174
12275,547,51959,281,b'GALAXY',b'STARFORMING',0.01733183,224.4436,77.67316,139.7872,30.18635,10.99492,52.44534,35.73007,-25.27287,-3.045455
12276,547,52207,457,b'GALAXY',b'STARFORMING',0.1287289,286.9068,71.78679,34.43035,199.8397,13.79752,61.40421,46.05143,-31.60377,-20.57664
12277,547,51959,484,b'GALAXY',b'STARFORMING',0.02395591,143.6431,37.92663,18.50364,49.91479,9.100236,37.74493,25.72556,-10.7556,-3.908406
12278,551,51993,79,b'GALAXY',b'STARBURST',0.03817014,511.2532,154.0271,226.1978,85.6633,13.4673,89.65858,63.01902,-58.24001,-10.42014
12279,551,51993,639,b'GALAXY',b'STARFORMING',0.04896294,501.9558,122.3277,49.78938,276.4334,11.86864,100.8291,96.87305,-22.84752,-12.57443
12280,553,51999,28,b'GALAXY',b'STARFORMING',0.06185194,136.2168,37.03716,16.18511,35.59062,6.516139,32.22958,21.36351,-27.77078,-7.144868
12281,553,51999,250,b'GALAXY',b'STARFORMING',0.06211852,184.8701,37.48674,17.51487,58.5957,6.608285,39.36662,34.07013,-29.73381,-9.162072
12282,553,51999,638,b'GALAXY',b'STARBURST',0.1263831,430.1046,100.8767,21.02051,156.9953,10.27248,62.53454,47.30911,-45.41283,-16.43526
12283,554,52000,375,b'GALAXY',b'AGN',0.1242201,326.7032,50.31408,578.2622,299.6974,27.27872,86.76015,81.63014,-31.88545,-27.80886
